user_id,first_name,last_name,gender,birthday,country,preferred_tour_type,budget
1505,Ираклий,Лазарева,м,1971-08-06,Беларусь,Семейный,430000
1506,Всемил,Дементьев,ж,1967-03-27,Беларусь,Экскурсионный,230000
1507,Агафон,Куликова,ж,1984-06-27,Беларусь,Семейный,770000
1508,Макар,Щербакова,м,1977-04-05,Россия,Экскурсионный,890000
1509,Павел,Миронов,ж,1953-02-28,Россия,Семейный,420000
1510,Глеб,Виноградов,ж,1989-07-10,Беларусь,Экскурсионный,600000
1511,Никон,Галкин,м,1947-11-07,Беларусь,Семейный,250000
1512,Остромир,Сазонов,м,1950-11-01,Россия,Активный,510000
1513,Галактион,Якушев,ж,1951-01-04,Беларусь,Активный,720000
1514,Еремей,Колесникова,ж,1974-09-30,Беларусь,Пляжный,20000
1515,Евгений,Силина,м,1974-06-03,Беларусь,Экскурсионный,750000
1516,Любомир,Ершов,м,2001-03-12,Беларусь,Семейный,980000
1517,Феофан,Ершов,м,1950-09-23,Россия,Экскурсионный,760000
1518,Яков,Белова,м,2007-04-21,Беларусь,Экскурсионный,660000
1519,Андрон,Воронцова,м,1961-07-20,Беларусь,Семейный,70000
1520,Симон,Сорокина,ж,1946-03-02,Россия,Семейный,690000
1521,Богдан,Медведев,ж,1989-12-01,Беларусь,Пляжный,480000
1522,Тимур,Медведева,ж,1978-03-16,Беларусь,Экскурсионный,590000
1523,Леонтий,Харитонова,ж,1994-10-31,Беларусь,Экскурсионный,540000
1524,Руслан,Коновалов,ж,1966-10-22,Россия,Пляжный,330000
1525,Агата,Михайлова,м,1980-01-20,Беларусь,Семейный,590000
1526,Богдан,Дроздов,м,1980-07-17,Беларусь,Активный,190000
1527,Аскольд,Субботин,ж,1963-07-25,Беларусь,Активный,700000
1528,Василиса,Попов,ж,1957-05-20,Россия,Экскурсионный,290000
1529,Евдокия,Логинова,м,1985-09-24,Россия,Активный,490000
1530,Парамон,Пономарев,м,2006-08-02,Беларусь,Пляжный,850000
1531,Фрол,Авдеева,м,2007-04-24,Беларусь,Пляжный,150000
1532,Вениамин,Смирнова,м,1955-02-22,Россия,Активный,320000
1533,Ефим,Константинов,м,2001-11-13,Беларусь,Семейный,380000
1534,Сильвестр,Гурьев,м,1995-04-15,Россия,Активный,630000
1535,Максимильян,Молчанов,ж,1991-07-15,Россия,Экскурсионный,850000
1536,Боян,Калашникова,м,1983-03-16,Россия,Экскурсионный,860000
1537,Ермил,Крылов,м,1966-08-21,Беларусь,Активный,140000
1538,Герман,Соловьев,ж,1948-12-04,Россия,Активный,500000
1539,Лев,Елисеев,ж,1998-09-18,Беларусь,Экскурсионный,680000
1540,Милий,Сидорова,м,1999-10-17,Россия,Экскурсионный,760000
1541,Мечислав,Зиновьева,м,1950-04-01,Россия,Семейный,670000
1542,Януарий,Антонова,ж,1962-03-27,Россия,Экскурсионный,210000
1543,Ярополк,Давыдов,м,1965-12-12,Россия,Пляжный,570000
1544,Наина,Князева,м,1982-11-02,Беларусь,Семейный,470000
1545,Евсей,Куликов,м,1959-04-07,Беларусь,Активный,960000
1546,Марфа,Максимова,м,1993-02-14,Россия,Активный,40000
1547,Нонна,Зуев,ж,1982-10-09,Беларусь,Пляжный,120000
1548,Прокофий,Устинов,м,1954-05-08,Россия,Семейный,350000
1549,Спартак,Харитонов,м,1999-01-20,Беларусь,Пляжный,450000
1550,Аполлон,Мухин,ж,1981-07-09,Россия,Экскурсионный,190000
1551,Дементий,Лыткина,ж,1955-12-06,Беларусь,Пляжный,420000
1552,Адриан,Якушев,м,1961-09-05,Беларусь,Пляжный,460000
1553,Наркис,Кононова,м,1992-11-20,Россия,Пляжный,320000
1554,Леонтий,Дементьева,ж,1984-02-05,Россия,Активный,660000
1555,Станислав,Фадеев,м,1971-10-22,Россия,Пляжный,830000
1556,Изяслав,Захаров,ж,1994-01-18,Россия,Активный,1000000
1557,Феврония,Гордеева,ж,1962-02-04,Беларусь,Семейный,150000
1558,Гурий,Белозерова,м,1948-12-04,Беларусь,Активный,250000
1559,Олег,Моисеев,м,1966-11-12,Россия,Пляжный,660000
1560,Евдокия,Голубева,ж,1987-03-27,Россия,Активный,370000
1561,Алевтина,Козлова,м,1945-11-29,Россия,Семейный,270000
1562,Венедикт,Кудрявцева,м,1959-09-21,Россия,Экскурсионный,370000
1563,Богдан,Юдин,ж,2010-11-06,Беларусь,Активный,400000
1564,Харитон,Смирнова,ж,2006-02-22,Россия,Экскурсионный,890000
1565,Ирина,Сорокина,м,1978-09-19,Беларусь,Активный,980000
1566,Максимильян,Симонов,м,2004-11-08,Беларусь,Экскурсионный,700000
1567,Добромысл,Богданова,ж,1954-07-17,Россия,Активный,460000
1568,Марина,Харитонов,ж,2009-03-06,Беларусь,Пляжный,160000
1569,Олимпиада,Котов,ж,1972-12-08,Беларусь,Семейный,460000
1570,Добромысл,Гордеева,м,1953-06-11,Беларусь,Экскурсионный,290000
1571,Пантелеймон,Лапин,ж,1977-06-09,Россия,Пляжный,640000
1572,Милан,Петухова,ж,1983-12-25,Россия,Семейный,980000
1573,Зинаида,Субботина,ж,1975-10-22,Россия,Пляжный,840000
1574,Иванна,Калинин,м,2005-04-20,Беларусь,Экскурсионный,20000
1575,Ратмир,Белова,ж,1984-09-11,Россия,Пляжный,820000
1576,Евдоким,Дементьева,ж,1951-11-03,Беларусь,Семейный,810000
1577,Эмилия,Лебедев,ж,1956-07-27,Россия,Пляжный,480000
1578,Рубен,Федосеев,ж,1969-11-02,Россия,Пляжный,640000
1579,Велимир,Харитонов,ж,2008-08-20,Беларусь,Пляжный,890000
1580,Анжела,Ермаков,м,1988-05-14,Россия,Экскурсионный,920000
1581,Олимпиада,Шестакова,м,1953-05-15,Россия,Активный,880000
1582,Анатолий,Трофимова,ж,1983-07-24,Россия,Семейный,660000
1583,Пров,Молчанов,м,1996-06-28,Россия,Экскурсионный,780000
1584,Александра,Пономарева,ж,2009-10-25,Россия,Активный,200000
1585,Ростислав,Лыткина,ж,1992-06-20,Россия,Семейный,400000
1586,Капитон,Рогова,ж,1965-07-03,Беларусь,Семейный,820000
1587,Всеслав,Щербаков,м,1957-06-05,Россия,Пляжный,860000
1588,Тихон,Кудряшова,ж,1959-04-28,Беларусь,Активный,200000
1589,Рубен,Мишина,ж,1996-06-29,Беларусь,Пляжный,70000
1590,Александра,Сазонов,м,1962-10-20,Беларусь,Активный,440000
1591,Эмилия,Селезнева,м,1984-04-21,Россия,Семейный,810000
1592,Устин,Субботин,ж,1982-10-30,Россия,Семейный,840000
1593,Герасим,Веселова,ж,1945-04-23,Россия,Активный,110000
1594,Виктория,Молчанов,м,1996-03-08,Беларусь,Активный,180000
1595,Владлен,Крылов,ж,1984-03-18,Россия,Активный,440000
1596,Иннокентий,Петров,м,1968-05-22,Беларусь,Пляжный,60000
1597,Изот,Архипов,м,1986-10-23,Россия,Экскурсионный,200000
1598,Вацлав,Кузьмина,м,1977-09-21,Беларусь,Пляжный,930000
1599,Самуил,Шарапова,ж,2005-02-11,Беларусь,Семейный,240000
1600,Харлампий,Воронов,ж,2009-03-07,Беларусь,Активный,490000
1601,Эмиль,Лапин,ж,1987-11-28,Россия,Семейный,700000
1602,Азарий,Носкова,ж,1956-02-13,Россия,Активный,630000
1603,Софон,Семенов,ж,1986-01-25,Россия,Активный,340000
1604,Мефодий,Зыков,ж,2009-02-21,Беларусь,Активный,170000
1605,Семен,Афанасьева,ж,2007-03-18,Беларусь,Активный,710000
1606,Татьяна,Наумова,м,1958-04-10,Россия,Активный,670000
1607,Иннокентий,Смирнов,ж,1948-11-30,Россия,Активный,440000
1608,Сила,Максимов,м,1965-11-11,Беларусь,Семейный,470000
1609,Людмила,Никифорова,м,1968-10-16,Беларусь,Активный,860000
1610,Трифон,Ситников,ж,1977-02-01,Россия,Активный,820000
1611,Ипат,Ларионов,ж,1947-02-12,Беларусь,Активный,180000
1612,Елисей,Антонова,ж,1969-05-08,Беларусь,Пляжный,180000
1613,Тамара,Прохорова,ж,1956-05-08,Россия,Активный,390000
1614,Савва,Блохин,ж,1959-09-02,Беларусь,Семейный,770000
1615,Лора,Соловьева,ж,1947-07-01,Россия,Семейный,930000
1616,Эммануил,Кондратьева,м,1950-08-30,Беларусь,Экскурсионный,280000
1617,Вацлав,Шилова,ж,1963-03-12,Беларусь,Семейный,760000
1618,Василиса,Тарасова,ж,1997-07-23,Беларусь,Активный,110000
1619,Авдей,Лебедев,ж,2000-03-25,Россия,Активный,870000
1620,Лукьян,Соловьева,м,1948-05-27,Россия,Активный,770000
1621,Пахом,Нестеров,м,1980-05-01,Беларусь,Пляжный,990000
1622,Силантий,Меркушева,ж,1956-03-12,Россия,Активный,620000
1623,Януарий,Рожков,ж,1946-11-28,Россия,Экскурсионный,820000
1624,Ярополк,Гришина,ж,1957-05-31,Россия,Семейный,850000
1625,Ольга,Субботина,м,1990-05-19,Беларусь,Семейный,210000
1626,Ермолай,Воронов,м,1978-02-28,Беларусь,Экскурсионный,60000
1627,Эдуард,Колобова,м,1974-11-07,Беларусь,Пляжный,770000
1628,Алла,Потапов,ж,1975-06-24,Россия,Пляжный,990000
1629,Игорь,Ермакова,ж,2008-08-25,Беларусь,Семейный,870000
1630,Анна,Афанасьев,ж,1997-08-23,Россия,Активный,980000
1631,Платон,Алексеева,ж,1998-01-30,Беларусь,Экскурсионный,750000
1632,Натан,Фролова,ж,1947-03-02,Россия,Экскурсионный,830000
1633,Татьяна,Евдокимов,м,1991-11-10,Беларусь,Экскурсионный,640000
1634,Татьяна,Третьяков,м,1959-03-12,Беларусь,Семейный,560000
1635,Артемий,Петров,м,1965-10-30,Россия,Активный,390000
1636,Святослав,Богданова,м,1962-11-11,Россия,Активный,230000
1637,Ипат,Комаров,м,1955-06-22,Россия,Экскурсионный,790000
1638,Игорь,Гришина,ж,2009-08-26,Беларусь,Пляжный,350000
1639,Ангелина,Николаев,ж,2008-04-16,Беларусь,Активный,970000
1640,Савва,Лапин,м,2009-04-19,Россия,Пляжный,510000
1641,Святополк,Максимова,м,1978-11-29,Беларусь,Экскурсионный,470000
1642,Мартьян,Белозеров,ж,2007-08-18,Россия,Пляжный,900000
1643,Елисей,Пестова,м,1972-04-08,Беларусь,Экскурсионный,710000
1644,Кирилл,Исаев,ж,1989-03-29,Россия,Пляжный,690000
1645,Эммануил,Щукин,м,1993-08-18,Беларусь,Пляжный,560000
1646,Анатолий,Киселев,ж,1973-12-21,Беларусь,Пляжный,90000
1647,Мирослав,Виноградова,м,1971-07-15,Россия,Экскурсионный,960000
1648,Андрей,Миронова,ж,1962-12-17,Россия,Пляжный,370000
1649,Владислав,Давыдов,м,1975-04-27,Беларусь,Экскурсионный,790000
1650,Матвей,Филиппова,ж,1992-07-07,Россия,Пляжный,810000
1651,Панкрат,Буров,м,1961-06-06,Беларусь,Активный,680000
1652,Якуб,Соколова,м,1949-01-23,Россия,Активный,900000
1653,Владлен,Давыдова,ж,2001-03-12,Россия,Семейный,460000
1654,Милен,Пестов,ж,1960-03-15,Беларусь,Активный,920000
1655,Ульян,Маркова,ж,1976-08-31,Беларусь,Экскурсионный,70000
1656,Алла,Смирнов,м,1983-10-09,Россия,Экскурсионный,300000
1657,Агап,Харитонова,м,1976-05-06,Беларусь,Пляжный,610000
1658,Петр,Исакова,ж,1983-01-16,Беларусь,Активный,510000
1659,Евпраксия,Веселов,ж,1988-09-09,Беларусь,Семейный,660000
1660,Аггей,Крюкова,ж,1975-02-13,Беларусь,Экскурсионный,500000
1661,Богдан,Игнатьев,м,1986-06-14,Россия,Семейный,910000
1662,Никандр,Зайцев,ж,1958-12-29,Россия,Пляжный,230000
1663,Фирс,Белозерова,м,2009-07-12,Россия,Экскурсионный,450000
1664,Ермил,Буров,м,2006-03-09,Беларусь,Активный,530000
1665,Давыд,Карпова,ж,1974-01-30,Россия,Семейный,140000
1666,Афиноген,Фролова,м,1982-08-08,Россия,Пляжный,320000
1667,Влас,Баранов,м,1990-06-12,Беларусь,Экскурсионный,830000
1668,Милица,Ширяева,ж,1983-01-17,Беларусь,Экскурсионный,690000
1669,Панфил,Зиновьева,м,1964-05-29,Беларусь,Пляжный,180000
1670,Юрий,Беляева,м,1995-11-16,Беларусь,Экскурсионный,130000
1671,Мина,Кулагина,ж,1951-10-17,Беларусь,Семейный,610000
1672,Ратмир,Миронов,м,1983-04-21,Беларусь,Пляжный,140000
1673,Герман,Лихачев,ж,1964-07-26,Россия,Семейный,690000
1674,Симон,Галкин,м,2003-06-22,Россия,Пляжный,150000
1675,Ия,Комарова,ж,1969-10-18,Россия,Пляжный,640000
1676,Оксана,Дмитриева,ж,2004-09-22,Россия,Семейный,50000
1677,Изяслав,Симонова,м,1950-12-16,Россия,Семейный,880000
1678,Ювеналий,Голубев,ж,1988-02-05,Беларусь,Активный,60000
1679,Станислав,Константинова,ж,1979-08-16,Россия,Активный,20000
1680,Лука,Корнилова,ж,1995-05-08,Беларусь,Активный,50000
1681,Климент,Суханов,ж,2010-06-03,Россия,Активный,860000
1682,Евсей,Зиновьева,м,1963-06-30,Россия,Экскурсионный,770000
1683,Григорий,Данилов,ж,2009-04-08,Россия,Экскурсионный,70000
1684,Гурий,Пестов,ж,2008-02-21,Беларусь,Семейный,460000
1685,Анисим,Никифорова,м,1983-11-08,Россия,Активный,430000
1686,Светлана,Меркушева,м,1997-07-12,Беларусь,Активный,370000
1687,Феврония,Киселев,ж,1959-01-15,Беларусь,Семейный,950000
1688,Майя,Миронова,ж,2007-09-06,Беларусь,Пляжный,510000
1689,Добромысл,Муравьев,ж,1968-07-12,Россия,Экскурсионный,100000
1690,Сильвестр,Константинова,м,1953-10-28,Беларусь,Экскурсионный,550000
1691,Лазарь,Медведева,м,2003-02-21,Беларусь,Активный,150000
1692,Серафим,Егорова,м,2005-05-20,Беларусь,Семейный,30000
1693,Автоном,Марков,м,1948-08-10,Беларусь,Семейный,680000
1694,Евфросиния,Воронцов,ж,1997-11-07,Беларусь,Семейный,590000
1695,Федор,Симонов,ж,2005-11-20,Россия,Семейный,840000
1696,Ювеналий,Сергеев,ж,1970-05-23,Беларусь,Активный,460000
1697,Касьян,Анисимова,ж,2002-12-14,Беларусь,Экскурсионный,940000
1698,Арефий,Авдеев,м,1976-12-05,Россия,Активный,450000
1699,Акулина,Терентьева,м,1995-04-23,Беларусь,Пляжный,990000
1700,Игнатий,Гурьев,м,1965-06-19,Россия,Активный,730000
1701,Екатерина,Носов,м,1950-01-14,Беларусь,Экскурсионный,200000
1702,Зосима,Абрамова,ж,2000-05-13,Беларусь,Пляжный,30000
1703,Оксана,Селезнева,м,1946-03-15,Беларусь,Экскурсионный,990000
1704,Орест,Анисимова,ж,1991-10-18,Беларусь,Семейный,240000
1705,Артемий,Ефимов,ж,1952-05-12,Беларусь,Пляжный,720000
1706,Дементий,Егорова,м,2002-06-17,Россия,Активный,130000
1707,Валерия,Потапов,м,2005-10-26,Россия,Семейный,620000
1708,Федор,Комиссарова,м,1948-04-26,Россия,Экскурсионный,120000
1709,Творимир,Гуляев,ж,1988-04-15,Беларусь,Активный,360000
1710,Ермил,Макарова,ж,1996-05-14,Беларусь,Пляжный,460000
1711,Виталий,Петрова,ж,1987-07-23,Беларусь,Пляжный,720000
1712,Лукьян,Сысоева,ж,1953-06-10,Россия,Пляжный,240000
1713,Спиридон,Буров,м,1967-01-12,Россия,Экскурсионный,30000
1714,Леонтий,Кошелев,ж,1970-01-14,Беларусь,Семейный,210000
1715,Анисим,Кудрявцева,м,1990-08-21,Россия,Семейный,60000
1716,Полина,Соловьев,ж,2010-12-06,Беларусь,Экскурсионный,580000
1717,Ким,Журавлев,ж,1996-11-02,Беларусь,Пляжный,550000
1718,Авксентий,Исаков,м,1972-11-26,Россия,Активный,470000
1719,Юлиан,Новикова,м,1983-08-21,Россия,Активный,510000
1720,Илья,Белозерова,ж,1961-02-20,Беларусь,Экскурсионный,330000
1721,Феликс,Горбачева,ж,2007-06-02,Беларусь,Экскурсионный,290000
1722,Мартын,Колесникова,м,1979-11-11,Беларусь,Экскурсионный,880000
1723,Феоктист,Крылова,ж,1966-10-11,Россия,Семейный,290000
1724,Ипатий,Сафонов,м,1947-07-29,Россия,Пляжный,50000
1725,Иванна,Трофимов,ж,1956-11-22,Россия,Пляжный,730000
1726,Натан,Орлова,ж,1963-09-18,Беларусь,Семейный,80000
1727,Ермил,Данилова,ж,2005-04-03,Россия,Экскурсионный,820000
1728,Ладислав,Борисова,м,1952-12-31,Россия,Экскурсионный,170000
1729,Мина,Крюкова,ж,1988-01-02,Россия,Активный,560000
1730,Анисим,Волкова,ж,1992-12-17,Беларусь,Экскурсионный,400000
1731,Игорь,Тарасова,м,1990-01-10,Россия,Пляжный,250000
1732,Татьяна,Крылова,ж,1945-07-06,Беларусь,Активный,770000
1733,Олимпий,Некрасов,м,1950-12-30,Беларусь,Пляжный,530000
1734,Филимон,Третьякова,ж,1986-03-09,Россия,Пляжный,430000
1735,Людмила,Никитин,ж,1968-12-31,Беларусь,Активный,170000
1736,Стоян,Сазонов,м,1993-12-01,Беларусь,Активный,290000
1737,Феврония,Антонов,м,1945-09-15,Россия,Семейный,940000
1738,Карп,Шарапов,м,1952-12-07,Россия,Пляжный,340000
1739,Дарья,Селезнев,м,1965-10-30,Россия,Пляжный,950000
1740,Ярополк,Воронцова,ж,1958-03-04,Россия,Активный,1000000
1741,Прокофий,Казакова,ж,1975-02-03,Россия,Активный,800000
1742,Влас,Колесников,м,1966-02-11,Беларусь,Пляжный,60000
1743,Аполлинарий,Ермакова,ж,1961-01-28,Беларусь,Экскурсионный,410000
1744,Михей,Родионов,ж,1945-08-15,Россия,Экскурсионный,450000
1745,Софон,Доронин,м,1960-05-14,Россия,Пляжный,330000
1746,Федот,Кузнецова,ж,1951-11-13,Беларусь,Активный,650000
1747,Дмитрий,Казакова,м,1983-10-13,Россия,Активный,390000
1748,Лукия,Александрова,ж,1967-06-04,Россия,Экскурсионный,570000
1749,Елена,Тихонова,м,1949-03-09,Беларусь,Пляжный,920000
1750,Юлий,Ковалев,ж,1947-12-18,Беларусь,Пляжный,640000
1751,Вениамин,Карпова,м,1968-06-23,Россия,Экскурсионный,1000000
1752,Корнил,Суворова,ж,1951-11-21,Россия,Пляжный,630000
1753,Самсон,Кулагина,ж,1953-07-18,Россия,Экскурсионный,820000
1754,Авксентий,Новикова,м,2001-01-27,Беларусь,Активный,490000
1755,Николай,Владимирова,ж,1950-01-14,Россия,Экскурсионный,510000
1756,Никанор,Крюков,ж,1951-05-01,Россия,Активный,600000
1757,Андрей,Антонов,ж,1956-12-26,Россия,Экскурсионный,240000
1758,Ярослав,Сидоров,м,1976-10-08,Беларусь,Семейный,200000
1759,Лонгин,Савин,м,1948-12-04,Россия,Пляжный,300000
1760,Данила,Захаров,м,1965-11-23,Беларусь,Семейный,430000
1761,Орест,Григорьев,ж,2010-10-04,Россия,Экскурсионный,700000
1762,Рубен,Кудрявцева,ж,2008-03-02,Беларусь,Пляжный,300000
1763,Юлия,Лыткин,ж,1976-04-17,Россия,Экскурсионный,60000
1764,Эрнест,Осипов,ж,1958-05-17,Беларусь,Пляжный,310000
1765,Мокей,Меркушева,м,1982-11-30,Россия,Экскурсионный,770000
1766,Бажен,Щукина,м,1982-10-18,Беларусь,Активный,660000
1767,Аверкий,Лукина,м,1956-11-28,Беларусь,Семейный,930000
1768,Владилен,Гордеева,ж,1992-02-13,Россия,Семейный,330000
1769,Феофан,Коновалова,ж,1949-07-10,Россия,Экскурсионный,100000
1770,Евпраксия,Устинов,м,1966-09-03,Россия,Пляжный,870000
1771,Гордей,Максимов,ж,1986-12-15,Беларусь,Экскурсионный,430000
1772,Мина,Вишняков,м,1982-01-26,Беларусь,Активный,150000
1773,Творимир,Кузьмина,м,1955-10-30,Россия,Семейный,300000
1774,Авдей,Кириллова,ж,1983-07-05,Россия,Пляжный,1000000
1775,Клавдий,Голубева,м,1984-04-20,Россия,Активный,810000
1776,Владимир,Евдокимов,м,1976-07-29,Россия,Экскурсионный,950000
1777,Глафира,Федотова,м,1961-09-05,Беларусь,Пляжный,290000
1778,Эрнст,Гордеева,ж,1992-11-08,Беларусь,Экскурсионный,250000
1779,Виталий,Третьякова,м,1988-03-24,Россия,Пляжный,310000
1780,Евлампий,Попова,ж,2009-10-15,Беларусь,Семейный,700000
1781,Аскольд,Авдеев,м,2010-03-06,Россия,Экскурсионный,750000
1782,Юлия,Кириллов,ж,1983-08-03,Беларусь,Экскурсионный,820000
1783,Нинель,Савина,ж,1946-07-31,Россия,Пляжный,870000
1784,Игорь,Рогов,ж,2007-06-04,Беларусь,Семейный,870000
1785,Вера,Логинова,м,1957-07-20,Россия,Семейный,480000
1786,Адам,Мамонтова,ж,1970-11-11,Беларусь,Семейный,590000
1787,Ярослав,Ермакова,ж,1975-07-27,Беларусь,Пляжный,770000
1788,Анисим,Петров,ж,1948-11-08,Беларусь,Семейный,710000
1789,Ратибор,Пестов,м,1995-03-08,Россия,Пляжный,500000
1790,Климент,Кононова,ж,1986-01-09,Россия,Пляжный,220000
1791,Всемил,Богданов,м,1984-05-16,Россия,Пляжный,170000
1792,Серафим,Соболев,м,1994-01-25,Беларусь,Активный,360000
1793,Артем,Прохоров,ж,1949-06-13,Россия,Семейный,840000
1794,Гурий,Михеев,ж,1990-12-02,Беларусь,Активный,890000
1795,Данила,Кошелева,ж,2001-07-18,Россия,Пляжный,810000
1796,Адриан,Уваров,м,1981-11-02,Россия,Активный,660000
1797,Валентина,Якушев,м,1972-11-11,Россия,Пляжный,180000
1798,Ирина,Евсеева,м,2002-10-16,Россия,Семейный,740000
1799,Мокей,Борисова,ж,1951-06-28,Беларусь,Активный,950000
1800,Любомир,Белоусов,ж,1992-09-07,Россия,Активный,210000
1801,Ефим,Кошелев,м,1970-12-26,Россия,Пляжный,940000
1802,Ювеналий,Селезнев,ж,2002-10-12,Россия,Экскурсионный,590000
1803,Изот,Ефремова,ж,1992-02-10,Россия,Экскурсионный,620000
1804,Митофан,Петухова,м,1945-06-15,Беларусь,Пляжный,630000
1805,Егор,Щукин,м,1966-10-29,Беларусь,Экскурсионный,750000
1806,Наталья,Алексеева,м,1958-04-17,Беларусь,Семейный,170000
1807,Валентина,Воронцов,ж,2005-02-18,Россия,Экскурсионный,640000
1808,Мария,Трофимов,м,1998-11-30,Беларусь,Экскурсионный,490000
1809,Серафим,Некрасов,ж,1953-03-15,Беларусь,Семейный,330000
1810,Лукьян,Суворов,м,1992-06-25,Россия,Активный,810000
1811,Иван,Лапин,м,1991-04-13,Беларусь,Пляжный,480000
1812,Леон,Веселов,м,1952-07-09,Беларусь,Экскурсионный,340000
1813,Творимир,Одинцова,ж,1999-12-12,Беларусь,Активный,690000
1814,Светозар,Сидоров,ж,2000-12-24,Россия,Активный,270000
1815,Эдуард,Королева,м,1977-02-13,Россия,Пляжный,750000
1816,Мокей,Цветкова,ж,1980-04-17,Россия,Экскурсионный,680000
1817,Моисей,Самсонов,м,1996-11-08,Россия,Семейный,370000
1818,Агафья,Лыткин,м,1952-10-20,Беларусь,Активный,670000
1819,Родион,Кулакова,м,1950-08-17,Беларусь,Активный,990000
1820,Твердислав,Селезнева,ж,1974-04-18,Россия,Пляжный,970000
1821,Наум,Мясников,ж,2001-04-03,Беларусь,Пляжный,630000
1822,Сергей,Самсонов,м,1946-03-18,Россия,Экскурсионный,10000
1823,Филипп,Лазарева,ж,1957-06-23,Россия,Активный,160000
1824,Иннокентий,Гурьева,ж,1993-10-09,Беларусь,Активный,270000
1825,Виктория,Колесников,м,1998-02-03,Беларусь,Активный,940000
1826,Галактион,Исакова,м,2004-02-01,Беларусь,Экскурсионный,70000
1827,Савва,Чернов,ж,1967-12-16,Беларусь,Пляжный,510000
1828,Добромысл,Медведев,м,1984-10-18,Россия,Экскурсионный,500000
1829,Лариса,Силин,ж,1982-03-08,Беларусь,Пляжный,410000
1830,Пантелеймон,Стрелкова,м,1954-02-24,Россия,Активный,70000
1831,Матвей,Киселева,ж,2003-02-04,Россия,Пляжный,520000
1832,Фаина,Хохлов,м,1962-12-18,Беларусь,Пляжный,680000
1833,Аникита,Новиков,м,1963-06-06,Беларусь,Экскурсионный,520000
1834,Пахом,Комаров,м,1994-08-13,Беларусь,Экскурсионный,280000
1835,Любим,Павлов,м,2008-12-25,Беларусь,Активный,390000
1836,Феофан,Сорокин,м,1999-09-20,Россия,Активный,430000
1837,Гордей,Дьячков,м,2004-08-15,Россия,Пляжный,430000
1838,Клавдия,Третьяков,ж,1996-02-24,Россия,Активный,220000
1839,Арефий,Медведев,ж,1984-07-18,Россия,Экскурсионный,730000
1840,Амос,Авдеев,м,1964-05-30,Россия,Активный,660000
1841,Твердислав,Воронов,ж,2009-05-21,Беларусь,Пляжный,880000
1842,Исидор,Богданов,ж,1980-10-08,Россия,Активный,690000
1843,Александра,Русаков,м,1983-06-27,Беларусь,Экскурсионный,910000
1844,Всеслав,Макаров,м,1986-05-16,Беларусь,Семейный,410000
1845,Аггей,Михайлова,м,1978-07-11,Россия,Активный,440000
1846,Святополк,Виноградова,м,1994-01-05,Россия,Экскурсионный,370000
1847,Ангелина,Шаров,ж,1984-08-31,Россия,Пляжный,160000
1848,Радим,Селиверстов,м,1963-05-05,Россия,Активный,830000
1849,Ипполит,Кулакова,м,1975-03-18,Беларусь,Семейный,950000
1850,Аристарх,Красильникова,м,1986-05-03,Беларусь,Активный,970000
1851,Агафон,Дорофеева,м,1963-03-31,Беларусь,Активный,950000
1852,Чеслав,Лобанова,м,1986-01-26,Россия,Пляжный,250000
1853,Геннадий,Афанасьев,ж,1967-10-22,Беларусь,Экскурсионный,860000
1854,Ипат,Григорьев,ж,1952-12-23,Беларусь,Экскурсионный,260000
1855,Денис,Громова,ж,1999-08-06,Россия,Пляжный,170000
1856,Трифон,Прохоров,ж,1989-09-22,Беларусь,Экскурсионный,290000
1857,Степан,Федорова,м,1993-02-15,Беларусь,Семейный,40000
1858,Вениамин,Евдокимов,ж,1962-03-10,Россия,Пляжный,30000
1859,Наина,Силина,ж,1953-10-02,Беларусь,Пляжный,420000
1860,Артем,Ширяев,м,2002-11-07,Россия,Активный,140000
1861,Тит,Наумова,ж,1997-06-21,Беларусь,Пляжный,620000
1862,Авдей,Борисова,ж,2003-03-13,Россия,Семейный,40000
1863,Фирс,Владимирова,ж,1983-10-04,Россия,Семейный,620000
1864,Нина,Романов,ж,1960-03-09,Россия,Пляжный,50000
1865,Виталий,Кошелева,м,1997-09-21,Беларусь,Семейный,250000
1866,Аверьян,Васильев,м,2009-07-16,Россия,Пляжный,160000
1867,Остап,Рябов,м,1975-06-17,Россия,Семейный,290000
1868,Элеонора,Рожкова,ж,1988-06-13,Беларусь,Экскурсионный,80000
1869,Евсей,Андреева,м,1955-07-17,Россия,Пляжный,630000
1870,Любовь,Алексеева,ж,2006-08-03,Беларусь,Активный,610000
1871,Пров,Беляков,ж,1996-10-18,Россия,Семейный,40000
1872,Дмитрий,Сысоев,м,2009-06-03,Беларусь,Активный,90000
1873,Аристарх,Гуляева,м,1996-11-07,Россия,Экскурсионный,800000
1874,Олимпий,Аксенова,м,1945-08-25,Беларусь,Пляжный,340000
1875,Станислав,Гущин,ж,1981-03-11,Россия,Экскурсионный,290000
1876,Гедеон,Некрасова,ж,1999-03-06,Россия,Пляжный,260000
1877,Авксентий,Горбунов,м,1970-08-25,Россия,Семейный,410000
1878,Любосмысл,Беляева,ж,1993-05-07,Россия,Активный,150000
1879,Вера,Гришин,м,2005-07-11,Россия,Экскурсионный,220000
1880,Татьяна,Лыткина,ж,1967-04-23,Беларусь,Экскурсионный,70000
1881,Парфен,Кононов,ж,1980-01-28,Беларусь,Активный,980000
1882,Гордей,Боброва,ж,1983-11-04,Россия,Активный,670000
